Mode,Bessel_omega_rad_s,Bessel_hat_omega,Det_hat_omega,SVD_hat_omega,SVD_Rel_Err,Det_Rel_Err
2206,0.0020605553314998084,6.244107065150935,+1.128080,+1.645940,7.36e-01,8.19e-01
2207,0.00206197250097493,6.248401518105848,+1.128080,+1.645940,7.37e-01,8.19e-01
2208,0.0020633896958318315,6.252696047975247,+1.128080,+1.645940,7.37e-01,8.20e-01
2209,0.0020676414321802753,6.265580097515986,+1.128080,+1.645940,7.37e-01,8.20e-01
2210,0.002069058728051584,6.269874933489648,+1.128080,+1.645940,7.37e-01,8.20e-01
2211,0.002070476049041351,6.274169845579852,+1.128080,+1.645940,7.38e-01,8.20e-01
2212,0.0020718933949968035,6.278464833323647,+1.128080,+1.645940,7.38e-01,8.20e-01
2213,0.0020733107661908327,6.282759897547978,+1.128080,+1.645940,7.38e-01,8.20e-01
2214,0.0020775630290578227,6.295645542599463,+1.128080,+1.645940,7.39e-01,8.21e-01
2215,0.002078980499760548,6.299940908365296,+1.128080,+1.645940,7.39e-01,8.21e-01
2216,0.0020803979951359215,6.3042363488967315,+1.128080,+1.645940,7.39e-01,8.21e-01
2217,0.002081815515283027,6.308531864494022,+1.128080,+1.645940,7.39e-01,8.21e-01
2218,0.0020832330600121227,6.31282745458219,+1.128080,+1.645940,7.39e-01,8.21e-01
2219,0.0020874858419688996,6.325714672633029,+1.128080,+1.645940,7.40e-01,8.22e-01
2220,0.0020889034849279004,6.330010560387577,+1.128080,+1.645940,7.40e-01,8.22e-01
2221,0.0020903211523024957,6.334306522128775,+1.128080,+1.645940,7.40e-01,8.22e-01
2222,0.0020917388438486464,6.3386025571171105,+1.128080,+1.645940,7.40e-01,8.22e-01
2223,0.002093156560175086,6.342898667197231,+1.128080,+1.645940,7.41e-01,8.22e-01
2224,0.002097409853666695,6.355787435353621,+1.128080,+1.645940,7.41e-01,8.23e-01
2225,0.002098827666489981,6.3600838378484275,+1.128080,+1.645940,7.41e-01,8.23e-01
2226,0.002100245503547245,6.36438031377953,+1.128080,+1.645940,7.41e-01,8.23e-01
2227,0.0021016633643049995,6.368676861530302,+1.128080,+1.645940,7.42e-01,8.23e-01
2228,0.0021030812491957315,6.372973482411307,+1.128080,+1.645940,7.42e-01,8.23e-01
2229,0.002107335047226944,6.385863779475588,+1.128080,+1.645940,7.42e-01,8.23e-01
2230,0.002108753027520535,6.390160689456167,+1.128080,+1.645940,7.42e-01,8.23e-01
2231,0.00211017103154172,6.394457671338545,+1.128080,+1.645940,7.43e-01,8.24e-01
2232,0.002111589059273665,6.398754725071712,+1.128080,+1.645940,7.43e-01,8.24e-01
2233,0.0021130071106215216,6.403051850368247,+1.128080,+1.645940,7.43e-01,8.24e-01
2234,0.002117261406040229,6.41594365466736,+1.128080,+1.645940,7.43e-01,8.24e-01
2235,0.0021186795514552804,6.420241065016001,+1.128080,+1.645940,7.44e-01,8.24e-01
2236,0.0021200977202864542,6.424538546322588,+1.128080,+1.645940,7.44e-01,8.24e-01
2237,0.002121515912471803,6.428836098399403,+1.128080,+1.645940,7.44e-01,8.25e-01
2238,0.0021229341279432956,6.4331337210402895,+1.128080,+1.645940,7.44e-01,8.25e-01
2239,0.0021271889138042145,6.446027011527923,+1.128080,+1.645940,7.45e-01,8.25e-01
2240,0.0021286072220378306,6.450324915266154,+1.128080,+1.645940,7.45e-01,8.25e-01
2241,0.0021300255533271873,6.454622888870264,+1.128080,+1.645940,7.45e-01,8.25e-01
2242,0.0021314439077263765,6.458920932504172,+1.128080,+1.645940,7.45e-01,8.25e-01
2243,0.002132862285043409,6.463219045586088,+1.128080,+1.645940,7.45e-01,8.25e-01
2244,0.0021371175545158074,6.476113801563053,+1.128080,+1.645940,7.46e-01,8.26e-01
2245,0.0021385360233111637,6.480412191852011,+1.128080,+1.645940,7.46e-01,8.26e-01
2246,0.0021399545148827943,6.484710651159983,+1.128080,+1.645940,7.46e-01,8.26e-01
2247,0.0021413730291617553,6.489009179278046,+1.128080,+1.645940,7.46e-01,8.26e-01
2248,0.0021427915660875633,6.493307776022919,+1.128080,+1.645940,7.47e-01,8.26e-01
2249,0.002147047312464666,6.506203977165655,+1.128080,+1.645940,7.47e-01,8.27e-01
2250,0.0021484659396088794,6.510502847299635,+1.128080,+1.645940,7.47e-01,8.27e-01
2251,0.00214988458923075,6.514801785547728,+1.128080,+1.645940,7.47e-01,8.27e-01
2252,0.0021513032611951075,6.519100791500326,+1.128080,+1.645940,7.48e-01,8.27e-01
2253,0.002152721955529638,6.523399865241327,+1.128080,+1.645940,7.48e-01,8.27e-01
2254,0.002156978172236872,6.536297491626884,+1.128080,+1.645940,7.48e-01,8.27e-01
2255,0.002158396955549041,6.5405968349970935,+1.128080,+1.645940,7.48e-01,8.28e-01
2256,0.0021598157610280733,6.544896245539616,+1.128080,+1.645940,7.49e-01,8.28e-01
2257,0.002161234588530044,6.549195722818315,+1.128080,+1.645940,7.49e-01,8.28e-01
2258,0.002162653438108827,6.553495266996445,+1.128080,+1.645940,7.49e-01,8.28e-01
2259,0.002166910118526736,6.566394298565866,+1.128080,+1.645940,7.49e-01,8.28e-01
2260,0.0021683290560359936,6.570694109199981,+1.128080,+1.645940,7.50e-01,8.28e-01
2261,0.0021697480151954642,6.574993985440801,+1.128080,+1.645940,7.50e-01,8.28e-01
2262,0.002171166995947609,6.579293927113967,+1.128080,+1.645940,7.50e-01,8.29e-01
2263,0.0021725859988432905,6.583593935888759,+1.128080,+1.645940,7.50e-01,8.29e-01
2264,0.0021768431369796172,6.5964943544836885,+1.128080,+1.645940,7.50e-01,8.29e-01
2265,0.0021782622262323382,6.60079462494648,+1.128080,+1.645940,7.51e-01,8.29e-01
2266,0.002179681337018499,6.605094960662119,+1.128080,+1.645940,7.51e-01,8.29e-01
2267,0.0021811004692942337,6.609395361497678,+1.128080,+1.645940,7.51e-01,8.29e-01
2268,0.002182519623023199,6.613695827343027,+1.128080,+1.645940,7.51e-01,8.29e-01
2269,0.0021839387981581262,6.617996358054928,+1.128080,+1.645940,7.51e-01,8.30e-01
2270,0.0021881964515932206,6.630898338161274,+1.128080,+1.645940,7.52e-01,8.30e-01
2271,0.002189615711960679,6.635199127153573,+1.128080,+1.645940,7.52e-01,8.30e-01
2272,0.002191034993493876,6.639499980284472,+1.128080,+1.645940,7.52e-01,8.30e-01
2273,0.002192454296212309,6.643800897613057,+1.128080,+1.645940,7.52e-01,8.30e-01
2274,0.0021938736198871475,6.648101878445901,+1.128080,+1.645940,7.52e-01,8.30e-01
2275,0.0021981317178179595,6.661005205508968,+1.128080,+1.645940,7.53e-01,8.31e-01
2276,0.0021995511257094603,6.6653064415438195,+1.128080,+1.645940,7.53e-01,8.31e-01
2277,0.00220097055442976,6.669607740696242,+1.128080,+1.645940,7.53e-01,8.31e-01
2278,0.002202390004198814,6.673909103632769,+1.128080,+1.645940,7.53e-01,8.31e-01
2279,0.002203809474714304,6.678210529437285,+1.128080,+1.645940,7.54e-01,8.31e-01
2280,0.00220806801086624,6.691115184443151,+1.128080,+1.645940,7.54e-01,8.31e-01
2281,0.0022094875643094408,6.69541686154376,+1.128080,+1.645940,7.54e-01,8.32e-01
2282,0.002210907138383699,6.699718601162724,+1.128080,+1.645940,7.54e-01,8.32e-01
2283,0.002212326733076183,6.70402040326116,+1.128080,+1.645940,7.54e-01,8.32e-01
2284,0.002213746348298082,6.708322267569946,+1.128080,+1.645940,7.55e-01,8.32e-01
2285,0.002218005316946616,6.721228233171564,+1.128080,+1.645940,7.55e-01,8.32e-01
2286,0.0022194250139894616,6.725530345422611,+1.128080,+1.645940,7.55e-01,8.32e-01
2287,0.002220844731394361,6.729832519376851,+1.128080,+1.645940,7.55e-01,8.32e-01
2288,0.0022222644691497536,6.734134754999253,+1.128080,+1.645940,7.56e-01,8.32e-01
2289,0.002223684227146362,6.738437051958673,+1.128080,+1.645940,7.56e-01,8.33e-01
2290,0.0022279436225078686,6.751344310629905,+1.128080,+1.645940,7.56e-01,8.33e-01
2291,0.0022293634612424317,6.755646852249793,+1.128080,+1.645940,7.56e-01,8.33e-01
2292,0.0022307833200851785,6.7599494548035715,+1.128080,+1.645940,7.57e-01,8.33e-01
2293,0.0022322031989712955,6.764252118094835,+1.128080,+1.645940,7.57e-01,8.33e-01
2294,0.002233623097855384,6.768554841986012,+1.128080,+1.645940,7.57e-01,8.33e-01
2295,0.0022378829142353286,6.781463376470692,+1.128080,+1.645940,7.57e-01,8.34e-01
2296,0.002239302892791716,6.785766341793078,+1.128080,+1.645940,7.57e-01,8.34e-01
2297,0.002240722891250056,6.790069367424413,+1.128080,+1.645940,7.58e-01,8.34e-01
2298,0.002242142909335339,6.794372452531331,+1.128080,+1.645940,7.58e-01,8.34e-01
2299,0.00224356294724105,6.798675597700152,+1.128080,+1.645940,7.58e-01,8.34e-01
2300,0.0022478231789885153,6.811585390874289,+1.128080,+1.645940,7.58e-01,8.34e-01
2301,0.0022492432956128044,6.815888774584256,+1.128080,+1.645940,7.59e-01,8.34e-01
2302,0.0022506634316697117,6.820192217180945,+1.128080,+1.645940,7.59e-01,8.35e-01
2303,0.0022520835871314275,6.824495718580083,+1.128080,+1.645940,7.59e-01,8.35e-01
2304,0.0022535037623578045,6.828799279872135,+1.128080,+1.645940,7.59e-01,8.35e-01
2305,0.0022577644041666873,6.841710315656628,+1.128080,+1.645940,7.59e-01,8.35e-01
2306,0.002259184656829869,6.8460141116056645,+1.128080,+1.645940,7.60e-01,8.35e-01
2307,0.0022606049287959753,6.85031796604841,+1.128080,+1.645940,7.60e-01,8.35e-01
2308,0.0022620252200277065,6.854621878871838,+1.128080,+1.645940,7.60e-01,8.35e-01
2309,0.0022634455304319776,6.858925849793872,+1.128080,+1.645940,7.60e-01,8.36e-01
2310,0.0022648658601467507,6.863229879232578,+1.128080,+1.645940,7.60e-01,8.36e-01
2311,0.0022691269639199046,6.876142314908802,+1.128080,+1.645940,7.61e-01,8.36e-01
2312,0.0022705473699919407,6.880446575733154,+1.128080,+1.645940,7.61e-01,8.36e-01
2313,0.002271967795078972,6.884750894178703,+1.128080,+1.645940,7.61e-01,8.36e-01
2314,0.0022733882391449164,6.889055270136111,+1.128080,+1.645940,7.61e-01,8.36e-01
2315,0.0022748087021608474,6.893359703517719,+1.128080,+1.645940,7.61e-01,8.36e-01
2316,0.002279070204491401,6.90627334694364,+1.128080,+1.645940,7.62e-01,8.37e-01
2317,0.0022804907429153044,6.910578008834256,+1.128080,+1.645940,7.62e-01,8.37e-01
2318,0.0022819113000969115,6.914882727566399,+1.128080,+1.645940,7.62e-01,8.37e-01
2319,0.002283331876043911,6.919187503163367,+1.128080,+1.645940,7.62e-01,8.37e-01
2320,0.002284752470659263,6.9234923353311,+1.128080,+1.645940,7.62e-01,8.37e-01
2321,0.0022890143663872355,6.93640717087041,+1.128080,+1.645940,7.63e-01,8.37e-01
2322,0.002290435035439507,6.940712228604567,+1.128080,+1.645940,7.63e-01,8.37e-01
2323,0.0022918557230013873,6.9450173424284465,+1.128080,+1.645940,7.63e-01,8.38e-01
2324,0.0022932764291201655,6.94932251248535,+1.128080,+1.645940,7.63e-01,8.38e-01
2325,0.0022946971536379644,6.953627738296862,+1.128080,+1.645940,7.63e-01,8.38e-01
2326,0.002298959437651592,6.966543750459371,+1.128080,+1.645940,7.64e-01,8.38e-01
2327,0.0023003802356537555,6.970849198950774,+1.128080,+1.645940,7.64e-01,8.38e-01
2328,0.0023018010519679877,6.975154702933296,+1.128080,+1.645940,7.64e-01,8.38e-01
2329,0.0023032218865068027,6.979460262141826,+1.128080,+1.645940,7.64e-01,8.38e-01
2330,0.0023046427392656244,6.983765876562498,+1.128080,+1.645940,7.64e-01,8.38e-01
2331,0.002308905406537118,6.9966830501124795,+1.128080,+1.645940,7.65e-01,8.39e-01
2332,0.002310326331836492,7.000988884353006,+1.128080,+1.645940,7.65e-01,8.39e-01
2333,0.002311747275434641,7.005294774044367,+1.128080,+1.645940,7.65e-01,8.39e-01
2334,0.002313168236551272,7.009600716822036,+1.128080,+1.645940,7.65e-01,8.39e-01
2335,0.002314589215899263,7.013906714846252,+1.128080,+1.645940,7.65e-01,8.39e-01
2336,0.0023188522615165044,7.026825034898498,+1.128080,+1.645940,7.66e-01,8.39e-01
2337,0.0023202733126609534,7.0311312504877375,+1.128080,+1.645940,7.66e-01,8.40e-01
2338,0.0023216943812396276,7.035437518907963,+1.128080,+1.645940,7.66e-01,8.40e-01
2339,0.0023231154677951626,7.039743841803523,+1.128080,+1.645940,7.66e-01,8.40e-01
2340,0.0023245365721069693,7.0440502185059675,+1.128080,+1.645940,7.66e-01,8.40e-01
2341,0.0023259576941383,7.048356648903939,+1.128080,+1.645940,7.66e-01,8.40e-01
2342,0.0023302211662339783,7.061276261315086,+1.128080,+1.645940,7.67e-01,8.40e-01
2343,0.0023316423589924006,7.065582906037577,+1.128080,+1.645940,7.67e-01,8.40e-01
2344,0.002333063568975823,7.069889602957039,+1.128080,+1.645940,7.67e-01,8.40e-01
2345,0.0023344847968291,7.074196354027576,+1.128080,+1.645940,7.67e-01,8.41e-01
2346,0.0023359060418374393,7.07850315708315,+1.128080,+1.645940,7.67e-01,8.41e-01
2347,0.002340169882005795,7.091423884866045,+1.128080,+1.645940,7.68e-01,8.41e-01
2348,0.0023415911968376925,7.095730899508159,+1.128080,+1.645940,7.68e-01,8.41e-01
2349,0.00234301252899848,7.10003796666206,+1.128080,+1.645940,7.68e-01,8.41e-01
2350,0.002344433878495243,7.1043450863492215,+1.128080,+1.645940,7.68e-01,8.41e-01
2351,0.002345855245236552,7.108652258292582,+1.128080,+1.645940,7.68e-01,8.41e-01
2352,0.0023501194488437056,7.121574087405168,+1.128080,+1.645940,7.69e-01,8.42e-01
2353,0.0023515408843644272,7.125881467770991,+1.128080,+1.645940,7.69e-01,8.42e-01
2354,0.0023529623370181314,7.130188900054944,+1.128080,+1.645940,7.69e-01,8.42e-01
2355,0.0023543838067679283,7.134496384145238,+1.128080,+1.645940,7.69e-01,8.42e-01
2356,0.0023558052935485274,7.1388039198440225,+1.128080,+1.645940,7.69e-01,8.42e-01
2357,0.002360069855978422,7.1517268362982485,+1.128080,+1.645940,7.70e-01,8.42e-01
2358,0.002361491410682795,7.156034577826651,+1.128080,+1.645940,7.70e-01,8.42e-01
2359,0.00236291298234841,7.160342370752758,+1.128080,+1.645940,7.70e-01,8.42e-01
2360,0.0023643345707848205,7.164650214499456,+1.128080,+1.645940,7.70e-01,8.43e-01
2361,0.002365756176107964,7.168958109418072,+1.128080,+1.645940,7.70e-01,8.43e-01
2362,0.002370021092789296,7.181882099361504,+1.128080,+1.645940,7.71e-01,8.43e-01
2363,0.002371442765246294,7.1861901977160425,+1.128080,+1.645940,7.71e-01,8.43e-01
2364,0.0023728644543103083,7.1904983463948735,+1.128080,+1.645940,7.71e-01,8.43e-01
2365,0.0023742861599944176,7.194806545437629,+1.128080,+1.645940,7.71e-01,8.43e-01
2366,0.00237570788242447,7.199114795225667,+1.128080,+1.645940,7.71e-01,8.43e-01
2367,0.002379973149028892,7.2120398455420975,+1.128080,+1.645940,7.72e-01,8.44e-01
2368,0.002381394937626918,7.216348295839146,+1.128080,+1.645940,7.72e-01,8.44e-01
2369,0.0023828167427122375,7.220656796097689,+1.128080,+1.645940,7.72e-01,8.44e-01
2370,0.0023842385642403154,7.224965346182774,+1.128080,+1.645940,7.72e-01,8.44e-01
2371,0.0023856604022008264,7.229273946063111,+1.128080,+1.645940,7.72e-01,8.44e-01
2372,0.0023870822567927065,7.2335825963415346,+1.128080,+1.645940,7.72e-01,8.44e-01
2373,0.0023913479176738803,7.246508841436001,+1.128080,+1.645940,7.73e-01,8.44e-01
2374,0.002392769837306552,7.250817688807734,+1.128080,+1.645940,7.73e-01,8.44e-01
2375,0.002394191773175009,7.255126585378815,+1.128080,+1.645940,7.73e-01,8.45e-01
2376,0.0023956137252955467,7.259435531198626,+1.128080,+1.645940,7.73e-01,8.45e-01
2377,0.002397035693583377,7.263744526010234,+1.128080,+1.645940,7.73e-01,8.45e-01
2378,0.0024013016953352423,7.276671804046189,+1.128080,+1.645940,7.74e-01,8.45e-01
2379,0.002402723728092046,7.2809809942183215,+1.128080,+1.645940,7.74e-01,8.45e-01
2380,0.002404145776886401,7.285290232989094,+1.128080,+1.645940,7.74e-01,8.45e-01
2381,0.0024055678417563846,7.289599520473892,+1.128080,+1.645940,7.74e-01,8.45e-01
2382,0.0024069899225677145,7.293908856265801,+1.128080,+1.645940,7.74e-01,8.45e-01
2383,0.0024112562607288054,7.306837153723652,+1.128080,+1.645940,7.75e-01,8.46e-01
2384,0.002412678405227369,7.31114668250718,+1.128080,+1.645940,7.75e-01,8.46e-01
2385,0.002414100565622952,7.315456259463491,+1.128080,+1.645940,7.75e-01,8.46e-01
2386,0.002415522741767232,7.319765884143128,+1.128080,+1.645940,7.75e-01,8.46e-01
2387,0.0024169449337358008,7.324075556775154,+1.128080,+1.645940,7.75e-01,8.46e-01
2388,0.002421211604107867,7.337004860932931,+1.128080,+1.645940,7.76e-01,8.46e-01
2389,0.0024226338590383955,7.341314724358774,+1.128080,+1.645940,7.76e-01,8.46e-01
2390,0.002424056129540093,7.345624634969979,+1.128080,+1.645940,7.76e-01,8.46e-01
2391,0.0024254784156481335,7.349934592873132,+1.128080,+1.645940,7.76e-01,8.47e-01
2392,0.002426900717447856,7.3542445983268365,+1.128080,+1.645940,7.76e-01,8.47e-01
2393,0.002431167716038635,7.367174897086773,+1.128080,+1.645940,7.77e-01,8.47e-01
2394,0.0024325900799207485,7.371485090668935,+1.128080,+1.645940,7.77e-01,8.47e-01
2395,0.0024340124592789718,7.3757953311483995,+1.128080,+1.645940,7.77e-01,8.47e-01
2396,0.002435434854049554,7.3801056183319815,+1.128080,+1.645940,7.77e-01,8.47e-01
2397,0.002436857264242305,7.384415952249409,+1.128080,+1.645940,7.77e-01,8.47e-01
2398,0.0024382796898923184,7.388726333007026,+1.128080,+1.645940,7.77e-01,8.47e-01
2399,0.00244254705857588,7.401657753260243,+1.128080,+1.645940,7.78e-01,8.48e-01
2400,0.00244396954541077,7.405968319426576,+1.128080,+1.645940,7.78e-01,8.48e-01
2401,0.0024453920474794845,7.410278931756014,+1.128080,+1.645940,7.78e-01,8.48e-01
2402,0.0024468145648127966,7.414589590341808,+1.128080,+1.645940,7.78e-01,8.48e-01
2403,0.002448237097308072,7.4189002948729454,+1.128080,+1.645940,7.78e-01,8.48e-01
2404,0.0024525047857571,7.431832684112424,+1.128080,+1.645940,7.79e-01,8.48e-01
2405,0.002453927378769168,7.436143572027781,+1.128080,+1.645940,7.79e-01,8.48e-01
2406,0.002455349986693595,7.440454505132106,+1.128080,+1.645940,7.79e-01,8.48e-01
2407,0.002456772609998738,7.444765484844661,+1.128080,+1.645940,7.79e-01,8.48e-01
2408,0.0024581952481267425,7.449076509474978,+1.128080,+1.645940,7.79e-01,8.49e-01
2409,0.0024624632523721,7.46200985567303,+1.128080,+1.645940,7.79e-01,8.49e-01
2410,0.0024638859502986235,7.46632106151098,+1.128080,+1.645940,7.80e-01,8.49e-01
2411,0.0024653086631955825,7.470632312713886,+1.128080,+1.645940,7.80e-01,8.49e-01
2412,0.0024667313907794043,7.474943608422437,+1.128080,+1.645940,7.80e-01,8.49e-01
2413,0.0024681541332772397,7.479254949324969,+1.128080,+1.645940,7.80e-01,8.49e-01
2414,0.0024724224495201526,7.492189240970159,+1.128080,+1.645940,7.80e-01,8.49e-01
2415,0.002473845250884995,7.496500760257561,+1.128080,+1.645940,7.80e-01,8.50e-01
2416,0.0024752680673462333,7.500812325291616,+1.128080,+1.645940,7.81e-01,8.50e-01
2417,0.0024766908982948956,7.5051239342269565,+1.128080,+1.645940,7.81e-01,8.50e-01
2418,0.002478113743898284,7.509435587570557,+1.128080,+1.645940,7.81e-01,8.50e-01
2419,0.0024795366041284865,7.513747285237838,+1.128080,+1.645940,7.81e-01,8.50e-01
2420,0.0024838052723345876,7.526682643438144,+1.128080,+1.645940,7.81e-01,8.50e-01
2421,0.0024852281908239776,7.530994517648417,+1.128080,+1.645940,7.81e-01,8.50e-01
2422,0.0024866511236132705,7.535306435191729,+1.128080,+1.645940,7.82e-01,8.50e-01
2423,0.0024880740712869415,7.539618397839217,+1.128080,+1.645940,7.82e-01,8.50e-01
2424,0.002489497033209196,7.5439304036642305,+1.128080,+1.645940,7.82e-01,8.50e-01
2425,0.002493766005453725,7.556866683193106,+1.128080,+1.645940,7.82e-01,8.51e-01
2426,0.002495189024930318,7.561178863425206,+1.128080,+1.645940,7.82e-01,8.51e-01
2427,0.0024966120585640647,7.565491086557771,+1.128080,+1.645940,7.82e-01,8.51e-01
2428,0.00249803510687857,7.569803354177484,+1.128080,+1.645940,7.83e-01,8.51e-01
2429,0.0024994581692653855,7.574115664440562,+1.128080,+1.645940,7.83e-01,8.51e-01
2430,0.0025037274419335625,7.587052854344129,+1.128080,+1.645940,7.83e-01,8.51e-01
2431,0.002505150561205978,7.5913653369878125,+1.128080,+1.645940,7.83e-01,8.51e-01
2432,0.002506573694681372,7.595677862670825,+1.128080,+1.645940,7.83e-01,8.51e-01
2433,0.0025079968422287865,7.599990430996323,+1.128080,+1.645940,7.83e-01,8.52e-01
2434,0.0025094200039130344,7.60430304216071,+1.128080,+1.645940,7.84e-01,8.52e-01
2435,0.002513689573350812,7.6172411313660975,+1.128080,+1.645940,7.84e-01,8.52e-01
2436,0.002515112791303843,7.621553913041949,+1.128080,+1.645940,7.84e-01,8.52e-01
2437,0.0025165360231901536,7.62586673693986,+1.128080,+1.645940,7.84e-01,8.52e-01
2438,0.002517959269031264,7.630179603125042,+1.128080,+1.645940,7.84e-01,8.52e-01
2439,0.0025193825288434657,7.634492511646866,+1.128080,+1.645940,7.84e-01,8.52e-01
2440,0.0025208058025634303,7.638805462313425,+1.128080,+1.645940,7.85e-01,8.52e-01
2441,0.0025250757070136133,7.65174456670792,+1.128080,+1.645940,7.85e-01,8.53e-01
2442,0.00252649903630764,7.656057685780727,+1.128080,+1.645940,7.85e-01,8.53e-01
2443,0.0025279223791542793,7.660370845922059,+1.128080,+1.645940,7.85e-01,8.53e-01
2444,0.0025293457359069535,7.66468404820289,+1.128080,+1.645940,7.85e-01,8.53e-01
2445,0.002530769106416856,7.66899729217229,+1.128080,+1.645940,7.85e-01,8.53e-01
2446,0.0025350393002613676,7.681937273519296,+1.128080,+1.645940,7.86e-01,8.53e-01
2447,0.002536462725560238,7.686250683515873,+1.128080,+1.645940,7.86e-01,8.53e-01
2448,0.002537886164511748,7.6905641348840845,+1.128080,+1.645940,7.86e-01,8.53e-01
2449,0.0025393096170842726,7.694877627528099,+1.128080,+1.645940,7.86e-01,8.53e-01
2450,0.0025407330832320735,7.699191161309313,+1.128080,+1.645940,7.86e-01,8.53e-01
2451,0.0025450035630907157,7.7121320093658055,+1.128080,+1.645940,7.87e-01,8.54e-01
2452,0.002546427083398238,7.716445707267388,+1.128080,+1.645940,7.87e-01,8.54e-01
2453,0.0025478506172178224,7.720759446114613,+1.128080,+1.645940,7.87e-01,8.54e-01
2454,0.002549274164466614,7.7250732256564065,+1.128080,+1.645940,7.87e-01,8.54e-01
2455,0.0025506977251598464,7.729387045938928,+1.128080,+1.645940,7.87e-01,8.54e-01
2456,0.0025549684876389053,7.742328750420925,+1.128080,+1.645940,7.87e-01,8.54e-01
2457,0.0025563921019088765,7.746642733057201,+1.128080,+1.645940,7.88e-01,8.54e-01
2458,0.002557815729429499,7.750956755846968,+1.128080,+1.645940,7.88e-01,8.54e-01
2459,0.00255923937025802,7.755270818963697,+1.128080,+1.645940,7.88e-01,8.55e-01
2460,0.0025606630244132855,7.7595849224645015,+1.128080,+1.645940,7.88e-01,8.55e-01
2461,0.002562086691804554,7.763899066074407,+1.128080,+1.645940,7.88e-01,8.55e-01
2462,0.002566357773310368,7.776841737304146,+1.128080,+1.645940,7.88e-01,8.55e-01
2463,0.002567781493619107,7.7811560412700205,+1.128080,+1.645940,7.88e-01,8.55e-01
2464,0.0025692052268710005,7.785470384457577,+1.128080,+1.645940,7.89e-01,8.55e-01
2465,0.002570628973352874,7.789784767735982,+1.128080,+1.645940,7.89e-01,8.55e-01
2466,0.0025720527329399913,7.7940991907272466,+1.128080,+1.645940,7.89e-01,8.55e-01
2467,0.0025763240901195248,7.807042697331894,+1.128080,+1.645940,7.89e-01,8.56e-01
2468,0.0025777479019021715,7.811357278491429,+1.128080,+1.645940,7.89e-01,8.56e-01
2469,0.0025791717266938543,7.815671899072286,+1.128080,+1.645940,7.89e-01,8.56e-01
2470,0.0025805955644620073,7.8199865589757795,+1.128080,+1.645940,7.90e-01,8.56e-01
2471,0.0025820194151641505,7.824301258073183,+1.128080,+1.645940,7.90e-01,8.56e-01
2472,0.002586291044847439,7.837245590446784,+1.128080,+1.645940,7.90e-01,8.56e-01
2473,0.0025877149471570157,7.841560445930351,+1.128080,+1.645940,7.90e-01,8.56e-01
2474,0.0025891388623541017,7.845875340466975,+1.128080,+1.645940,7.90e-01,8.56e-01
2475,0.00259056279032302,7.850190273706121,+1.128080,+1.645940,7.90e-01,8.56e-01
2476,0.002591986731118189,7.854505245812694,+1.128080,+1.645940,7.90e-01,8.56e-01
2477,0.0025962586300577405,7.867450394114365,+1.128080,+1.645940,7.91e-01,8.57e-01
2478,0.0025976826219469775,7.871765521051447,+1.128080,+1.645940,7.91e-01,8.57e-01
2479,0.002599106626458641,7.876080686238306,+1.128080,+1.645940,7.91e-01,8.57e-01
2480,0.0026005306436426233,7.880395889826131,+1.128080,+1.645940,7.91e-01,8.57e-01
2481,0.002601954673495474,7.884711131804466,+1.128080,+1.645940,7.91e-01,8.57e-01
2482,0.0026033787159810127,7.889026412063675,+1.128080,+1.645940,7.91e-01,8.57e-01
2483,0.002607650919057723,7.9019724819931,+1.128080,+1.645940,7.92e-01,8.57e-01
2484,0.00260907501188726,7.906287914809879,+1.128080,+1.645940,7.92e-01,8.57e-01
2485,0.0026104991171228232,7.910603385220677,+1.128080,+1.645940,7.92e-01,8.57e-01
2486,0.0026119232351308024,7.914918894335765,+1.128080,+1.645940,7.92e-01,8.57e-01
2487,0.0026133473655022047,7.919234440915772,+1.128080,+1.645940,7.92e-01,8.58e-01
2488,0.002617619831384565,7.932181307225955,+1.128080,+1.645940,7.92e-01,8.58e-01
2489,0.002619044011517103,7.936497004597282,+1.128080,+1.645940,7.93e-01,8.58e-01
2490,0.0026204682040633686,7.940812739585965,+1.128080,+1.645940,7.93e-01,8.58e-01
2491,0.0026218924089706046,7.945128512032135,+1.128080,+1.645940,7.93e-01,8.58e-01
2492,0.0026233166262158913,7.949444321866338,+1.128080,+1.645940,7.93e-01,8.58e-01
2493,0.002627589351919284,7.962391975512983,+1.128080,+1.645940,7.93e-01,8.58e-01
2494,0.0026290136183800164,7.966707934484898,+1.128080,+1.645940,7.93e-01,8.58e-01
2495,0.002630437897186027,7.971023930866749,+1.128080,+1.645940,7.94e-01,8.58e-01
2496,0.0026318621880493174,7.97533996378581,+1.128080,+1.645940,7.94e-01,8.59e-01
2497,0.0026332864912097247,7.979656033968863,+1.128080,+1.645940,7.94e-01,8.59e-01
2498,0.002637559473771221,7.992604465973397,+1.128080,+1.645940,7.94e-01,8.59e-01
2499,0.002638983825692854,7.99692068391774,+1.128080,+1.645940,7.94e-01,8.59e-01
2500,0.002640408189509739,8.0012369379083,+1.128080,+1.645940,7.94e-01,8.59e-01
2501,0.002641832565529356,8.005553228876837,+1.128080,+1.645940,7.94e-01,8.59e-01
2502,0.0026432569537574967,8.009869556840899,+1.128080,+1.645940,7.95e-01,8.59e-01
2503,0.002644681353660385,8.014185920182985,+1.128080,+1.645940,7.95e-01,8.59e-01
